EPISODE_ID,DURACION,GRANIZO,LAT,LLUVIA,LON,NIEVE,RANGE,T. ELECTRICA,TORNADO,VIENTO,ACCIDENTES,ZONA,CLASE,RIESGO
14186,29.6666666667,0.0,39.060475,2,-87.610325,0,14.7456180847,0,0,0,0,6,1,no
30771,7.41666666667,1.75,39.4874083333,0,-84.964325,0,107.751139133,0,0,0,0,12,1,no
1197265,3.68333333333,0.75,40.16,0,-86.395,0,124.295745093,0,0,3,0,2,3,si
28408,4.46666666667,0.75,41.4715315789,0,-85.8054157895,0,100.060900293,0,0,3,0,4,1,no
2986,0.666666666667,1.0,38.06875,0,-87.262475,0,39.8367820936,0,0,3,0,3,3,no
39560,1.18333333333,0.0,41.2266555556,0,-85.6824166667,0,153.489756504,0,1,3,0,4,3,no
1208070,2.4,0.88,39.5068604651,0,-86.6030232558,0,185.65169203,0,2,3,0,7,4,no
89825,17.6666666667,0.0,40.8282875,3,-86.1104375,0,103.667561552,0,0,3,0,13,5,no
27710,5.16666666667,0.0,41.4647166667,2,-87.2646166667,0,29.6146378966,0,0,0,0,0,1,no
1208094,5.2,2.0,39.355,2,-85.0922727273,0,47.7438844575,0,0,3,0,5,3,si
8282,0.366666666667,0.75,38.985,0,-84.97,0,13.9177533244,0,0,3,0,5,3,si
13053,1.33333333333,0.88,38.41494,0,-86.1686766667,0,104.979471464,0,2,3,0,1,1,si
5679,0.583333333333,0.75,41.4450533333,0,-87.30506,0,102.00944066,0,0,3,0,0,4,no
89004,6.0,0.0,37.98,1,-87.55,0,1.32944756907,0,0,0,0,3,8,no
40444,4.43333333333,0.88,40.4391875,3,-86.21019375,0,74.9814051235,0,0,3,0,2,4,si
86664,1.48333333333,2.0,40.95875,0,-85.44875,0,62.9063554016,0,0,0,0,8,5,no
89482,0.683333333333,1.0,38.36,0,-85.9,0,20.6942639015,0,0,0,0,1,3,si
79617,0.383333333333,0.0,41.67,0,-85.2375,0,29.7808411072,0,0,3,0,4,1,no
32476,2.25,0.0,39.01525,3,-85.964,0,9.63249215665,0,0,0,0,11,2,no
23241,77.0,0.0,41.3186333333,3,-87.2379166667,0,85.5664111854,0,0,0,0,0,1,no
29885,1.88333333333,0.0,38.09,1,-86.56,0,31.3702546837,0,0,3,0,1,2,si
50689,25.5833333333,1.0,38.7885666667,3,-86.3963833333,0,69.6855069864,0,0,3,0,1,2,si
50685,3.78333333333,1.75,39.74764375,3,-86.5689,0,154.865818589,0,0,0,0,7,2,si
1212599,0.483333333333,1.5,41.3066666667,0,-87.2166666667,0,24.6918337491,0,0,3,0,0,4,no
1188729,6.53333333333,2.5,39.9882608696,3,-85.9469565217,0,140.148836323,0,0,3,2,2,4,si
55271,1.06666666667,0.0,38.26355,3,-87.5123,0,7.46877110699,0,0,0,0,3,6,no
15336,6.0,0.0,38.0013166667,3,-87.4375166667,0,63.1540064891,0,0,0,0,3,6,no
76832,1.31666666667,0.0,39.203075,0,-86.8663,0,141.835636203,0,0,3,0,7,5,si
1197575,1.08333333333,0.0,37.955,3,-87.775,0,16.5290916514,0,0,0,0,3,6,no
55651,10.55,1.75,40.9036363636,0,-86.0345454545,0,115.28928393,0,0,3,0,13,4,no
51338,6.9,1.75,39.6406273585,3,-86.7417339623,0,202.880878774,0,2,3,0,7,3,si
1197573,5.0,0.0,37.98,3,-87.55,0,2.17697331186,0,0,0,0,3,6,no
16214,7.33333333333,1.75,39.9395957447,3,-86.2722755319,0,132.818223472,0,2,3,0,9,4,si
16213,10.75,0.0,39.8155636364,0,-85.5547545455,0,174.604727028,0,1,3,0,12,2,no
51802,1.03333333333,0.0,38.4432857143,0,-86.1435642857,0,78.7279047957,0,1,3,0,1,1,si
56304,2.13333333333,0.0,38.58535,2,-87.54095,0,1.33803410787,0,0,0,0,3,7,si
74477,4.9,0.0,38.748275,3,-85.45065,0,23.4251216765,0,0,0,0,11,2,no
1210748,3.23333333333,1.75,39.27,0,-85.0575,0,84.0983570566,0,0,3,0,5,3,si
12690,90.0,0.0,38.1095166667,2,-86.2270333333,0,67.5977365143,0,0,0,1,1,4,si
56271,1.66666666667,1.75,40.1789888889,0,-85.8782444444,0,116.522636697,0,0,3,0,2,3,si
56274,1.91666666667,0.0,39.2285,0,-86.1770333333,0,123.210306424,0,0,3,0,9,5,si
1210467,1.16666666667,1.0,40.7466666667,0,-87.3166666667,0,43.2441800345,0,0,3,0,14,4,no
53179,0.366666666667,1.0,41.575,0,-87.225,0,4.59721994252,0,0,0,0,0,2,no
4507,0.65,0.75,40.8383333333,0,-85.2516666667,0,72.9925976825,0,0,3,0,8,1,no
1198927,5.75,0.75,39.9090909091,0,-86.1736363636,0,196.479727087,0,0,3,0,9,5,si
1198924,2.25,0.0,39.815,3,-85.915,0,80.1365671381,0,0,0,0,9,1,si
90914,1.2,0.0,38.722625,0,-86.9686,0,58.1639661362,0,0,3,0,6,3,si
90913,5.51666666667,1.0,39.0150125,0,-86.8010375,0,72.6811912506,0,1,0,0,6,3,si
57250,3.58333333333,1.75,40.3025,0,-86.7775,0,111.574914917,0,0,3,0,10,4,si
43164,0.7,0.0,41.0536,0,-85.843525,0,75.3870322369,0,0,3,0,4,1,no
85276,1.41666666667,0.0,38.59195,0,-86.1637,0,93.4891176824,0,0,3,0,1,1,si
57324,2.0,0.0,38.03,1,-87.53,0,1.32944756907,0,0,0,0,3,8,no
10691,16.0,1.75,39.75004375,0,-86.74060625,0,149.342032641,0,0,3,0,7,5,si
17011,2.18333333333,0.0,39.6837,0,-84.99477,0,54.5151549748,0,0,3,0,12,2,no
36570,1.06666666667,1.0,39.16,0,-85.20854,0,29.6195747159,0,0,0,0,5,2,no
2406,72.0,0.0,39.1143,2,-86.42,0,12.87472,0,0,0,1,7,2,si
4980,4.1,0.88,38.7066666667,3,-86.6858666667,0,7.16340379654,0,0,0,0,1,4,si
2404,90.7833333333,0.0,39.52,2,-85.78,0,2.1328433314,0,0,0,0,9,1,si
53954,42.0,0.0,38.3845,2,-87.622025,0,51.8910975533,0,0,0,0,3,7,si
60590,1.0,0.0,39.14045,2,-85.2996,0,3.62719360318,0,0,0,0,5,1,no
41091,1.08333333333,0.0,41.15665,3,-85.5024,0,4.40038144317,0,0,0,0,4,2,no
54689,6.71666666667,0.0,39.80856,0,-86.44152,0,160.143332509,0,0,3,0,9,5,si
33431,1.5,0.0,38.058,3,-87.2712,0,2.90659473348,0,0,0,0,3,6,no
1183579,21.7333333333,0.0,38.67,2,-87.35,0,2.1328433314,0,0,0,0,6,1,no
74749,1.0,0.0,39.6815,1,-84.8157,0,4.6509926,0,0,0,0,12,1,no
1189323,0.4,0.0,39.43,0,-85.015,0,31.9538174636,0,0,3,0,12,2,no
58491,31.0,0.0,38.615,2,-85.91455,0,42.8567064726,0,0,0,0,11,2,no
39636,0.666666666667,0.0,39.3740833333,0,-85.0206833333,0,67.6415230593,0,0,3,0,5,3,si
87382,2.0,0.0,38.766175,3,-85.060425,0,9.21775663989,0,0,3,0,5,3,si
48582,6.03333333333,1.0,39.8477708333,0,-86.288225,0,120.504760675,0,2,3,0,9,5,si
83893,1.23333333333,0.0,38.14485,3,-86.64415,0,63.0595499578,0,0,0,0,1,4,si
37730,1.06666666667,1.75,41.1042857143,0,-85.1971428571,0,53.6268077236,0,0,3,0,8,1,no
15953,5.83333333333,0.0,40.76723,0,-85.6495,0,99.301172602,0,2,3,0,8,2,no
50213,0.933333333333,0.0,40.686225,0,-87.3373125,0,72.6973226475,0,0,3,0,14,4,no
59566,42.0,0.0,37.99125,2,-87.43125,0,66.5580552732,0,0,0,0,3,7,si
66306,0.9,0.0,38.28062,2,-85.84753,0,33.5275568882,0,0,3,0,1,2,si
58763,84.9833333333,0.0,38.2173625,2,-87.53185,0,60.1364736729,0,0,0,0,3,7,si
1208069,20.85,2.75,39.8984810127,3,-86.281835443,0,176.126507421,0,1,3,0,9,4,si
18741,3.3,0.0,41.032,0,-85.108,0,90.926176106,0,0,3,0,8,1,no
47811,7.5,0.0,37.9416666667,1,-87.3348166667,0,34.1976971745,0,0,0,0,3,8,no
1208066,31.75,0.88,40.1425,3,-86.82125,0,204.983020343,0,0,0,0,10,2,no
1208067,0.9,0.88,39.512,0,-87.008,0,70.388425077,0,0,3,0,7,5,si
1208064,6.0,1.0,38.7371428571,3,-87.4057142857,0,50.9945668225,0,0,3,0,6,2,no
1208065,0.566666666667,1.75,39.55,0,-87.305,0,87.1093903833,0,0,0,0,6,3,si
8501,3.8,1.75,39.88453,0,-86.24471,0,93.2281193855,0,0,3,0,9,5,si
1219757,1.35,0.88,40.7533333333,0,-85.5133333333,0,93.0939860373,0,0,0,0,8,5,no
8504,1.03333333333,0.0,39.84,1,-86.1,0,11.6306940113,0,0,0,0,9,1,si
1208086,0.733333333333,0.75,39.273,0,-85.11,0,92.2300501086,0,0,3,0,5,3,si
40459,0.4,1.75,41.1178,0,-87.33745,0,25.4856266202,0,0,3,0,14,4,no
1186560,0.966666666667,2.75,38.1688888889,0,-87.5133333333,0,55.2077767811,0,0,3,0,3,4,no
40451,2.48333333333,0.0,41.3612765306,0,-85.8370010204,0,124.200729856,0,2,3,0,4,3,no
2882,1.25,1.75,38.072275,1,-87.407975,0,58.6629432098,0,0,0,0,3,9,no
28259,1.33333333333,0.0,41.392825,0,-87.273375,0,71.2304055331,0,0,3,0,0,4,no
31162,22.5,0.0,38.95875,2,-85.91825,0,3.7571196622,0,0,0,0,11,2,no
1197140,0.533333333333,0.0,40.86,0,-85.615,0,4.14629406,0,0,3,0,8,1,no
1197141,2.11666666667,1.75,40.8718181818,0,-85.6640909091,0,82.6635118732,0,2,3,0,8,2,no
3873,69.9833333333,0.0,38.68,2,-87.52,0,2.1328433314,0,0,0,0,6,1,no
77480,0.4,1.75,41.3253,0,-87.182775,0,16.8369480165,0,0,0,0,0,2,no
90147,1.46666666667,0.75,40.43875,2,-86.927825,0,5.24328336328,0,0,0,0,10,2,no
23237,16.0,0.0,41.4920125,3,-87.2943875,0,52.3957290236,0,0,0,0,0,1,no
19100,2.5,0.0,40.137456,0,-86.5989,0,199.920376208,0,0,3,0,10,4,si
19106,1.53333333333,1.0,39.71602,0,-86.67267,0,83.8752437703,0,0,3,0,7,5,si
5718,1.78333333333,0.88,39.7222333333,0,-86.53605,0,109.333134052,0,0,3,0,7,5,si
66436,1.25,0.0,37.9775,1,-87.48,0,12.7375931534,0,0,0,0,3,8,no
6747,3.1,0.88,41.505,0,-87.376,0,18.9381677931,0,0,3,0,0,4,no
81542,1.16666666667,1.25,38.3825,0,-86.3,0,80.6307258977,0,0,3,0,1,1,si
76827,2.75,0.0,38.25125,2,-87.40065,0,4.43835347888,0,0,0,0,3,7,si
62998,0.366666666667,1.0,40.715,0,-85.2625,0,21.0222409102,0,0,3,0,8,1,no
1201326,3.61666666667,0.88,39.7247058824,0,-86.6050980392,0,182.560648337,0,0,3,0,7,5,si
1201327,3.93333333333,1.75,39.4082608696,0,-86.6641304348,0,168.33030977,0,2,3,0,7,4,no
1201323,0.833333333333,0.88,40.5,0,-85.475,0,15.4949243777,0,0,0,0,8,5,no
1201320,1.25,0.88,40.8961111111,0,-85.5647222222,0,126.886057408,0,0,3,0,8,1,no
1197566,1.08333333333,0.0,38.0025,0,-87.4675,0,56.9227282792,0,0,3,0,3,3,no
32917,3.3,0.0,39.2740111111,3,-86.7326055556,0,66.4125831571,0,0,3,0,7,3,si
51325,1.48333333333,1.25,39.4491,0,-86.0833,0,138.98861389,0,1,3,0,9,5,si
50148,58.2333333333,0.0,38.67485,3,-87.21085,0,4.75642753141,0,0,0,0,6,1,no
16208,69.6333333333,0.0,38.9819,2,-85.90235,0,2.50949456716,0,0,0,0,11,2,no
16209,8.33333333333,0.0,38.8690375,3,-86.5872041667,0,83.7585224173,0,1,0,1,1,4,si
17370,1.98333333333,1.75,40.066975,0,-86.71,0,64.5252377369,0,0,0,0,10,1,no
43481,1.23333333333,0.0,39.9027,2,-85.37045,0,1.96319983929,0,0,0,0,12,1,no
32284,4.9,1.5,39.4656526316,0,-86.7810368421,0,124.029438513,0,0,3,0,7,5,si
3477,1.53333333333,2.75,38.3874684211,0,-86.2252421053,0,93.6132376099,0,0,3,0,1,1,si
17353,1.83333333333,2.5,41.148625,0,-86.52,0,47.781129713,0,0,0,0,13,2,no
12683,0.333333333333,0.0,41.5283,0,-87.25,0,27.483360025,0,0,3,0,0,4,no
17826,1.41666666667,0.0,38.3075,0,-86.395,0,65.5276600993,0,0,3,0,1,1,si
86846,0.5,0.0,37.88,1,-87.05,0,1.32944756907,0,0,0,0,3,8,no
49534,1.35,0.0,38.12133,0,-87.33435,0,42.7332776875,0,3,3,0,3,4,no
4609,2.05,1.0,41.3016666667,0,-85.2833333333,0,161.219363725,0,0,3,0,4,1,no
42689,2.4,1.75,40.85,0,-86.7825,0,29.4136839564,0,0,0,0,14,3,no
75314,3.48333333333,0.0,41.02335,2,-86.041225,0,53.9564859806,0,0,3,0,13,5,no
65555,0.766666666667,0.0,41.3672714286,0,-87.2480285714,0,67.5927849784,0,0,3,0,0,4,no
42372,29.6,1.0,39.92269,3,-86.276115,0,104.435245623,0,0,3,1,9,4,si
57229,2.33333333333,0.0,37.98805,3,-87.50655,0,13.1666585397,0,0,0,0,3,6,no
1184938,0.333333333333,0.0,39.1833333333,0,-86.9866666667,0,166.467110971,0,0,3,0,6,3,si
1184932,17.0833333333,0.0,38.98,2,-85.63,0,2.1328433314,0,0,0,0,11,2,no
1184937,88.0,0.0,39.0333333333,2,-86.54,0,214.547744835,0,0,0,2,7,2,si
49194,11.7333333333,0.0,37.94085,2,-86.76265,0,3.65726226232,0,0,0,0,1,4,si
49190,50.75,0.0,38.74095,2,-85.2491,0,10.2549378945,0,0,0,0,5,1,no
53095,7.76666666667,1.0,40.90805,3,-85.6597066667,0,104.690325091,0,1,3,0,8,3,no
79972,4.33333333333,1.0,41.025706,0,-85.8394386667,0,167.454351061,0,2,3,0,4,3,no
36743,66.0,0.0,37.928025,2,-87.64535,0,33.2744992445,0,0,0,0,3,7,si
90149,3.95,2.0,40.2064166667,2,-86.51575,0,94.8606085929,0,0,3,0,10,3,si
49992,4.6,1.75,38.4170821429,0,-86.4596678571,0,86.2751501857,0,2,3,0,1,1,si
49999,3.03333333333,0.0,39.7888,1,-84.95,0,8.48889273902,0,0,0,0,12,1,no
90146,4.5,0.75,39.9166666667,0,-86.3416666667,0,63.3154128452,0,0,3,0,9,5,si
3276,88.9833333333,0.0,38.8333333333,2,-87.1466666667,0,36.3733866064,0,0,0,0,6,1,no
49445,9.6,1.25,39.2175076923,3,-84.9776653846,0,90.1499941275,0,2,3,0,5,3,si
75132,3.5,0.0,40.945225,3,-87.24855,0,11.3745114301,0,0,0,0,14,1,no
18974,2.65,0.0,41.2229153846,0,-86.3060923077,0,97.7070041977,0,0,3,0,13,4,no
1210006,0.833333333333,0.88,39.33,0,-86.09,0,66.7734318455,0,0,0,0,9,2,no
18405,2.68333333333,1.75,41.21,0,-85.6464705882,0,137.356563168,0,0,3,0,4,1,no
12918,2.91666666667,0.88,39.5481048611,0,-86.4981201389,0,169.996721212,0,2,3,0,7,4,no
26853,1.95,0.0,39.4833647059,0,-86.8511764706,0,160.459064467,0,4,3,0,7,4,no
12916,22.0,0.0,39.4564794118,3,-86.1445676471,0,195.49808171,0,0,0,3,9,1,si
19580,60.5666666667,0.0,39.52925,2,-85.76715,0,4.08580361241,0,0,0,0,9,1,si
50204,1.2,0.0,41.09832,0,-87.1947,0,70.3818775263,0,0,3,0,14,4,no
86860,0.75,0.0,38.27,1,-87.68,0,1.32944756907,0,0,0,0,3,8,no
1191368,0.416666666667,0.0,38.915,0,-85.865,0,20.7193117989,0,0,3,0,11,3,no
17969,1.23333333333,1.0,39.785,0,-85.03,0,26.6764685095,0,0,0,0,12,1,no
18752,0.766666666667,0.88,40.4443,0,-85.5750666667,0,49.5707565876,0,0,3,0,8,1,no
33572,9.36666666667,2.5,39.51105125,3,-86.4391125,0,170.721404774,0,2,3,0,7,3,si
40466,0.65,1.0,41.5295818182,0,-87.3238181818,0,39.6101873867,0,0,3,0,0,4,no
89842,2.55,1.5,41.2925,0,-85.923125,0,148.318393142,0,0,3,0,4,1,no
63779,2.43333333333,0.0,38.3728571429,0,-86.2414285714,0,47.9545131437,0,0,3,0,1,1,si
1193417,6.56666666667,0.75,39.7475,0,-85.125,0,49.5361172201,0,0,3,0,12,2,no
1193415,2.0,0.0,39.73,2,-84.915,0,16.2103224649,0,0,3,0,12,3,no
1193410,1.5,0.0,40.1066666667,2,-85.7633333333,0,201.918799662,0,0,3,1,2,4,si
1193411,0.533333333333,1.0,38.9725,0,-85.005,0,30.2001215101,0,0,3,0,5,3,si
8264,2.5,0.0,39.5511333333,1,-86.6003666667,0,137.410912622,0,0,3,1,7,3,si
8266,5.33333333333,0.0,39.7278571429,0,-87.1094785714,0,145.170063078,0,0,3,0,10,4,si
8263,1.5,0.0,40.044,0,-85.706,0,18.065429059,0,0,3,0,2,3,si
67590,0.566666666667,0.0,41.51332,0,-87.26106,0,32.2215786093,0,0,3,0,0,4,no
28284,4.5,0.0,38.071775,3,-87.51535,0,60.8114903208,0,0,0,0,3,6,no
66065,25.0,0.0,40.294125,1,-87.331475,0,25.9282626174,0,0,3,0,10,3,si
88461,2.6,0.0,38.40125,2,-85.9674666667,0,53.0757118975,0,0,0,0,1,4,si
51792,2.45,1.75,40.1909736842,0,-85.6916684211,0,65.430820693,0,0,0,0,2,2,no
32857,4.0,0.0,39.1574058824,3,-87.19295,0,83.7602565061,0,0,3,0,6,2,no
19134,5.48333333333,0.0,38.29295,0,-86.1087833333,0,41.9383068597,0,0,3,0,1,1,si
1218528,4.0,0.0,41.55,0,-86.7,0,1.92405537778,0,0,3,0,0,4,no
1218523,1.06666666667,0.0,40.83,0,-84.875,0,5.78149586132,0,2,1,0,8,5,no
55332,7.25,0.75,40.3151583333,3,-86.8837722222,0,244.72594015,0,0,3,0,10,3,si
55626,3.0,0.0,41.4705,3,-87.1051,0,10.5781790354,0,0,0,0,0,1,no
1185212,34.9833333333,0.0,41.425,2,-85.645,0,40.364452464,0,0,0,0,4,2,no
1185211,0.266666666667,1.25,38.18,0,-87.71,0,17.5242516644,0,0,3,0,3,3,no
27116,9.83333333333,0.0,41.0011666667,2,-87.4268,0,85.9536707838,0,0,3,0,14,2,no
60844,1.38333333333,0.0,38.9739,0,-86.9728,0,90.419691354,0,0,3,0,6,3,si
73959,13.8333333333,0.0,39.9215166667,2,-86.4229666667,0,61.3697760168,0,0,0,0,9,1,si
73958,20.2666666667,0.0,40.0146571429,2,-86.2434214286,0,213.587555799,0,0,0,0,9,1,si
9924,5.88333333333,1.75,41.2477805556,0,-86.12845,0,113.852744889,0,3,3,0,13,3,no
32703,0.483333333333,1.75,39.5823,0,-86.91515,0,19.6870661621,0,0,0,0,7,1,no
60205,2.11666666667,3.0,38.45540625,0,-86.1450125,0,97.025809304,0,5,3,0,1,1,si
19265,7.0,0.0,39.76868125,3,-86.4490270833,0,156.206165218,0,1,3,1,9,4,si
65493,0.55,0.0,41.5364666667,0,-87.35785,0,11.8377061712,0,0,3,0,0,4,no
1193874,5.75,1.0,39.5866666667,3,-86.2528888889,0,159.922751298,0,0,3,0,9,4,si
74417,6.48333333333,0.0,40.810275,3,-87.29127,0,45.70671484,0,1,3,0,14,2,no
51175,1.36666666667,0.0,38.4534826531,0,-86.2359469388,0,124.822314531,0,1,3,0,1,1,si
88246,2.58333333333,0.0,39.4472,0,-86.923525,0,84.8029470234,0,0,3,0,7,5,si
88245,0.583333333333,0.0,39.7772909091,0,-86.3088454545,0,48.9675545244,0,0,3,0,9,5,si
88249,2.95,1.0,39.6875,0,-86.7905333333,0,101.539749592,0,0,0,0,7,1,no
88248,1.96666666667,0.0,39.8857142857,0,-86.6985714286,0,97.0891272439,0,0,3,0,10,4,si
56523,21.95,1.0,41.292,0,-85.43,0,94.5724817127,0,0,3,0,4,1,no
56747,3.31666666667,0.0,40.59785,3,-85.40305,0,6.50466029464,0,0,0,0,8,4,no
3480,3.58333333333,0.88,41.5884375,0,-86.37685,0,112.056527561,0,2,0,0,13,2,no
86850,1.21666666667,0.75,39.39515,0,-85.7261,0,29.6250593324,0,0,3,0,9,5,si
39947,6.16666666667,0.0,41.56025,3,-87.2239,0,8.33940217027,0,0,0,0,0,1,no
67237,0.266666666667,0.0,39.92,0,-85.0045,0,25.2981854804,0,0,3,0,12,2,no
1201572,6.26666666667,0.0,38.04,3,-87.43,0,50.3741511821,0,0,0,0,3,6,no
57233,0.55,0.0,41.5519,0,-87.21845,0,27.6797415278,0,0,3,0,0,4,no
1220789,8.66666666667,0.0,38.025,3,-86.7,0,14.8100214833,0,0,3,0,1,2,si
12786,61.9833333333,0.0,40.25535,2,-87.24125,0,53.7932270077,0,0,0,0,10,2,no
63420,8.41666666667,1.0,39.9978277778,2,-85.5942166667,0,161.566680069,0,0,0,0,2,1,si
40663,1.05,1.0,38.3842,0,-86.6057666667,0,96.6146365365,0,0,3,0,1,1,si
52798,62.6666666667,0.0,38.613725,2,-85.9196,0,42.2224936688,0,0,0,0,11,2,no
76875,8.13333333333,0.0,38.9218928571,3,-87.0208571429,0,90.3873244325,0,0,3,0,6,2,no
4896,2.9,1.0,40.46501,0,-86.25518,0,62.2343601336,0,0,0,0,2,2,no
58011,2.71666666667,1.0,40.8966666667,0,-85.686,0,90.4467754729,0,0,3,0,8,1,no
7979,1.71666666667,1.75,41.29285,0,-85.07586,0,140.531334473,0,1,3,0,8,2,no
17140,8.5,1.75,39.257425,3,-85.010125,0,93.1293375099,0,0,3,0,5,3,si
90150,1.93333333333,2.0,40.2029571429,0,-86.6682142857,0,95.8495497124,0,0,3,0,10,4,si
90151,2.58333333333,0.0,40.22445,0,-86.9279,0,127.531727605,0,0,3,0,10,4,si
1205600,0.916666666667,1.0,41.26,2,-86.55,0,36.9761569478,0,0,0,0,13,1,no
1193879,3.13333333333,0.0,40.3154166667,0,-86.4966666667,0,116.646486981,0,1,3,0,10,4,si
1205599,3.06666666667,0.0,41.4325,0,-85.9525,0,38.7430534069,0,0,3,0,4,1,no
36132,85.9833333333,0.0,37.93295,2,-87.6644,0,30.1990017022,0,0,0,0,3,7,si
1188698,9.78333333333,1.0,38.2342857143,0,-87.4578571429,0,39.6628875403,0,0,3,0,3,3,no
11928,64.8,0.0,40.06782,2,-87.29376,0,77.6555670784,0,0,0,0,10,2,no
71421,0.666666666667,1.0,41.57194,0,-87.27,0,31.3333638198,0,0,0,0,0,2,no
45581,1.08333333333,0.75,40.0844,0,-86.08765,0,66.6656881283,0,0,3,0,2,3,si
17961,4.85,0.0,40.8149875,0,-85.3867,0,149.102253892,0,0,3,0,8,1,no
40901,0.4,0.0,40.6563,0,-86.5308,0,26.230868813,0,2,0,0,13,2,no
1212624,8.56666666667,1.75,38.4566666667,1,-86.1444444444,0,57.1424278236,0,0,3,0,1,1,si
20030,1.05,0.0,38.3010333333,0,-86.1129666667,0,25.970603441,0,1,0,0,1,3,si
44174,0.4,0.0,40.66455,0,-85.9381,0,82.5062828261,0,0,3,0,2,3,si
40867,0.5,0.0,40.3962333333,0,-86.8448666667,0,25.7996221957,0,0,3,0,10,4,si
29893,1.8,1.0,38.35375,0,-86.40875,0,55.2735113425,0,0,3,0,1,1,si
67184,0.6,1.25,39.14935,0,-85.37345,0,16.9389696338,0,0,0,0,5,2,no
31705,25.0,0.0,41.65805,2,-87.0965,0,14.6597066852,0,0,0,0,0,1,no
1203213,54.0,0.0,41.425,2,-85.645,0,40.364452464,0,0,0,0,4,2,no
40879,2.0,0.0,38.84855,3,-86.9287375,0,119.981875067,0,0,3,0,6,2,no
40873,0.433333333333,1.0,39.070025,0,-85.84385,0,26.4110845953,0,0,3,0,11,1,no
40470,2.25,0.75,41.3503,0,-87.2559,0,54.9379365644,0,0,3,0,0,4,no
40475,4.25,0.0,41.4908722222,3,-87.3675555556,0,33.3973810262,0,0,3,0,0,3,no
1186554,1.13333333333,0.75,37.9733333333,0,-87.25,0,44.1456429046,0,0,0,0,3,10,no
31522,4.78333333333,0.0,38.3723,3,-86.3058785714,0,70.3101027127,0,0,0,0,1,4,si
31521,1.0,0.0,38.3,0,-86.395,0,65.5187364982,0,0,3,0,1,1,si
39282,27.0,0.0,38.52085,2,-87.26645,0,3.50714839354,0,0,0,0,3,7,si
89699,2.55,0.0,41.0533333333,0,-85.7033333333,0,101.138779071,0,0,3,0,8,1,no
28273,6.0,0.0,40.567825,3,-87.38765,0,40.5203631023,0,0,3,0,14,2,no
39441,1.56666666667,0.88,40.7061,0,-85.996505,0,115.680699883,0,1,3,0,2,2,no
72839,0.366666666667,1.0,38.3107,0,-87.6425,0,15.1933143642,0,0,0,0,3,10,no
8679,1.38333333333,0.0,41.335,0,-87.05,0,21.6459172122,0,0,3,0,0,4,no
38137,89.0,0.0,38.500925,2,-87.417725,0,21.6318201834,0,0,0,0,3,7,si
13783,66.6666666667,0.0,39.8406285714,2,-87.3509714286,0,123.785130667,0,0,0,0,10,2,no
5735,2.0,0.0,38.62,2,-87.35,0,2.1328433314,0,0,0,0,6,1,no
5734,1.43333333333,0.0,39.6905666667,0,-86.9939555556,0,76.0508647736,0,0,3,0,7,5,si
5736,2.0,0.0,39.5633333333,2,-86.4348,0,153.773758245,0,0,0,2,7,2,si
5731,4.9,1.25,38.970825,0,-87.0093,0,118.941038696,0,0,0,1,6,3,si
5739,5.0,0.0,39.76557,2,-85.91379,0,120.983047092,0,0,3,1,9,4,si
50015,8.18333333333,0.0,39.1816166667,3,-84.9329666667,0,94.5767900825,0,0,0,0,5,1,no
1197297,1.3,0.0,38.2928571429,0,-86.7628571429,0,50.0061167552,0,0,3,0,1,1,si
30922,21.5666666667,0.0,41.3197666667,0,-85.8333,0,19.8306743717,0,0,3,0,4,1,no
66452,1.6,0.0,38.5049,0,-86.11704,0,47.3151449231,0,0,3,0,1,1,si
61671,0.883333333333,0.0,38.3775,0,-86.6925,0,56.3199486484,0,0,3,0,1,1,si
1218268,1.76666666667,1.75,41.4871428571,0,-87.0214285714,0,48.522340391,0,0,3,0,0,4,no
19496,1.53333333333,0.0,41.12023,0,-85.31808,0,52.3473089841,0,1,3,0,8,2,no
1218262,0.283333333333,0.0,41.61,0,-87.05,0,3.16966469046,0,0,3,0,0,4,no
